date,product,category,qty,price
2025-11-20,Cerveza Sixpack,Bebidas,1,14311.77
2025-11-20,Chitos 40g,Snacks,4,2717.81
2025-11-20,Chocolate 250g,Despensa,1,8256.4
2025-11-20,Detergente 500g,Aseo,2,6564.09
2025-11-20,Frijol 500g,Granos,1,5184.53
2025-11-20,Galletas Chocolate,Snacks,5,3544.25
2025-11-20,Gaseosa Cola 400ml,Bebidas,10,2866.67
2025-11-20,Gaseosa Manzana 400ml,Bebidas,12,2821.95
2025-11-20,Huevos x30,Despensa,2,16411.08
2025-11-20,Jabon Barra,Aseo,2,3319.25
2025-11-20,Jugo Mango 300ml,Bebidas,2,3330.68
2025-11-20,Leche Entera 900ml,Lacteos,9,4141.79
2025-11-20,Lenteja 500g,Granos,2,4201.61
2025-11-20,Mani 50g,Snacks,4,3068.79
2025-11-20,Pan Blandito x5,Panaderia,6,3162.48
2025-11-20,Pan Tajado 500g,Panaderia,6,5552.5
2025-11-20,Papas 30g,Snacks,10,2463.81
2025-11-20,Papel Higienico x4,Aseo,1,9296.85
2025-11-20,Queso Campesino 250g,Lacteos,1,7455.6
2025-11-20,Sal 500g,Despensa,2,1922.0
2025-11-20,Yogurt Fresa 200ml,Lacteos,4,2543.02
2025-11-21,Aceite 1L,Despensa,1,15545.28
2025-11-21,Agua 600ml,Bebidas,8,2184.12
2025-11-21,Arroz 1kg,Despensa,1,4549.77
2025-11-21,Azucar 1kg,Despensa,4,4645.29
2025-11-21,Bebida Energetica 250ml,Bebidas,3,4446.33
2025-11-21,Cafe Molido 250g,Despensa,1,8823.35
2025-11-21,Cerveza Sixpack,Bebidas,4,14339.66
2025-11-21,Chitos 40g,Snacks,10,2633.68
2025-11-21,Chocolate 250g,Despensa,4,8592.85
2025-11-21,Detergente 500g,Aseo,6,5784.33
2025-11-21,Galletas Chocolate,Snacks,8,3405.77
2025-11-21,Gaseosa Cola 400ml,Bebidas,8,3067.5
2025-11-21,Gaseosa Manzana 400ml,Bebidas,17,2793.2
2025-11-21,Harina Trigo 1kg,Despensa,1,4220.24
2025-11-21,Huevos x30,Despensa,3,16408.28
2025-11-21,Jabon Barra,Aseo,1,3138.14
2025-11-21,Jugo Mango 300ml,Bebidas,5,2764.51
2025-11-21,Leche Entera 900ml,Lacteos,8,4316.03
2025-11-21,Lenteja 500g,Granos,1,4684.76
2025-11-21,Mani 50g,Snacks,16,2706.36
2025-11-21,Pan Blandito x5,Panaderia,2,3201.66
2025-11-21,Pan Tajado 500g,Panaderia,3,5964.75
2025-11-21,Papas 30g,Snacks,12,2588.06
2025-11-21,Papel Higienico x4,Aseo,1,9720.1
2025-11-21,Queso Campesino 250g,Lacteos,3,7612.01
2025-11-21,Sal 500g,Despensa,3,1865.27
2025-11-21,Yogurt Fresa 200ml,Lacteos,9,2524.03
2025-11-22,Agua 600ml,Bebidas,5,2060.83
2025-11-22,Arroz 1kg,Despensa,3,4914.78
2025-11-22,Azucar 1kg,Despensa,1,5006.0
2025-11-22,Bebida Energetica 250ml,Bebidas,3,4372.63
2025-11-22,Cafe Molido 250g,Despensa,3,8443.49
2025-11-22,Cerveza Sixpack,Bebidas,4,14094.88
2025-11-22,Chitos 40g,Snacks,5,2352.41
2025-11-22,Chocolate 250g,Despensa,2,8491.23
2025-11-22,Detergente 500g,Aseo,3,6726.37
2025-11-22,Frijol 500g,Granos,3,5345.87
2025-11-22,Galletas Chocolate,Snacks,2,3398.93
2025-11-22,Gaseosa Cola 400ml,Bebidas,4,2904.0
2025-11-22,Gaseosa Manzana 400ml,Bebidas,19,2653.73
2025-11-22,Harina Trigo 1kg,Despensa,1,4143.05
2025-11-22,Huevos x30,Despensa,6,16003.15
2025-11-22,Jabon Barra,Aseo,3,3200.97
2025-11-22,Jugo Mango 300ml,Bebidas,10,3320.01
2025-11-22,Leche Entera 900ml,Lacteos,11,4165.06
2025-11-22,Mani 50g,Snacks,4,3051.27
2025-11-22,Pan Blandito x5,Panaderia,4,3290.38
2025-11-22,Pan Tajado 500g,Panaderia,6,5933.68
2025-11-22,Papas 30g,Snacks,9,2759.92
2025-11-22,Papel Higienico x4,Aseo,1,9058.03
2025-11-22,Queso Campesino 250g,Lacteos,6,7896.61
2025-11-22,Sal 500g,Despensa,4,1867.02
2025-11-22,Yogurt Fresa 200ml,Lacteos,6,2539.72
2025-11-23,Aceite 1L,Despensa,2,15628.32
2025-11-23,Agua 600ml,Bebidas,7,2060.93
2025-11-23,Arroz 1kg,Despensa,2,4758.29
2025-11-23,Azucar 1kg,Despensa,2,4920.38
2025-11-23,Bebida Energetica 250ml,Bebidas,1,4707.57
2025-11-23,Cafe Molido 250g,Despensa,3,10095.41
2025-11-23,Cerveza Sixpack,Bebidas,1,14606.94
2025-11-23,Chitos 40g,Snacks,4,2890.28
2025-11-23,Chocolate 250g,Despensa,1,8347.55
2025-11-23,Detergente 500g,Aseo,2,5773.59
2025-11-23,Frijol 500g,Granos,2,4971.08
2025-11-23,Galletas Chocolate,Snacks,7,3805.56
2025-11-23,Gaseosa Cola 400ml,Bebidas,9,2903.2
2025-11-23,Gaseosa Manzana 400ml,Bebidas,8,2792.05
2025-11-23,Harina Trigo 1kg,Despensa,5,4149.5
2025-11-23,Huevos x30,Despensa,4,16265.4
2025-11-23,Jabon Barra,Aseo,3,3198.26
2025-11-23,Jugo Mango 300ml,Bebidas,14,3345.29
2025-11-23,Leche Entera 900ml,Lacteos,5,4127.77
2025-11-23,Lenteja 500g,Granos,2,5010.04
2025-11-23,Mani 50g,Snacks,7,2920.28
2025-11-23,Pan Blandito x5,Panaderia,5,2985.96
2025-11-23,Pan Tajado 500g,Panaderia,3,5676.51
2025-11-23,Papas 30g,Snacks,11,2622.41
2025-11-23,Papel Higienico x4,Aseo,2,8352.51
2025-11-23,Queso Campesino 250g,Lacteos,9,7986.57
2025-11-23,Sal 500g,Despensa,3,1893.96
2025-11-23,Yogurt Fresa 200ml,Lacteos,6,2609.15
2025-11-24,Aceite 1L,Despensa,2,15407.8
2025-11-24,Agua 600ml,Bebidas,3,2099.99
2025-11-24,Arroz 1kg,Despensa,5,4962.41
2025-11-24,Azucar 1kg,Despensa,4,4706.95
2025-11-24,Bebida Energetica 250ml,Bebidas,3,4697.56
2025-11-24,Cerveza Sixpack,Bebidas,3,14608.26
2025-11-24,Chitos 40g,Snacks,6,2719.8
2025-11-24,Chocolate 250g,Despensa,2,8363.12
2025-11-24,Galletas Chocolate,Snacks,9,3647.06
2025-11-24,Gaseosa Cola 400ml,Bebidas,7,2851.77
2025-11-24,Gaseosa Manzana 400ml,Bebidas,5,2646.43
2025-11-24,Harina Trigo 1kg,Despensa,2,3976.52
2025-11-24,Jabon Barra,Aseo,3,3318.81
2025-11-24,Jugo Mango 300ml,Bebidas,4,3318.75
2025-11-24,Leche Entera 900ml,Lacteos,6,4295.22
2025-11-24,Lenteja 500g,Granos,4,4663.46
2025-11-24,Mani 50g,Snacks,2,2847.92
2025-11-24,Pan Blandito x5,Panaderia,4,3119.42
2025-11-24,Pan Tajado 500g,Panaderia,5,6277.88
2025-11-24,Papas 30g,Snacks,10,2062.0
2025-11-24,Papel Higienico x4,Aseo,1,9847.89
2025-11-24,Queso Campesino 250g,Lacteos,3,7751.99
2025-11-24,Yogurt Fresa 200ml,Lacteos,7,2442.95
2025-11-25,Aceite 1L,Despensa,3,16296.18
2025-11-25,Agua 600ml,Bebidas,5,2194.96
2025-11-25,Arroz 1kg,Despensa,6,4944.86
2025-11-25,Azucar 1kg,Despensa,3,5003.77
2025-11-25,Bebida Energetica 250ml,Bebidas,7,4608.39
2025-11-25,Cafe Molido 250g,Despensa,4,9167.87
2025-11-25,Cerveza Sixpack,Bebidas,2,15300.81
2025-11-25,Chitos 40g,Snacks,6,2641.53
2025-11-25,Chocolate 250g,Despensa,3,8427.11
2025-11-25,Frijol 500g,Granos,2,5118.0
2025-11-25,Galletas Chocolate,Snacks,8,3476.92
2025-11-25,Gaseosa Cola 400ml,Bebidas,10,2938.54
2025-11-25,Gaseosa Manzana 400ml,Bebidas,8,2773.24
2025-11-25,Harina Trigo 1kg,Despensa,1,4143.93
2025-11-25,Huevos x30,Despensa,5,16955.62
2025-11-25,Jabon Barra,Aseo,5,3133.99
2025-11-25,Jugo Mango 300ml,Bebidas,8,2930.5
2025-11-25,Leche Entera 900ml,Lacteos,10,4267.95
2025-11-25,Lenteja 500g,Granos,3,4907.14
2025-11-25,Mani 50g,Snacks,3,2847.97
2025-11-25,Pan Blandito x5,Panaderia,5,3310.19
2025-11-25,Pan Tajado 500g,Panaderia,4,6122.76
2025-11-25,Papas 30g,Snacks,8,2595.9
2025-11-25,Papel Higienico x4,Aseo,2,9599.44
2025-11-25,Queso Campesino 250g,Lacteos,2,7850.76
2025-11-25,Sal 500g,Despensa,7,1849.64
2025-11-25,Yogurt Fresa 200ml,Lacteos,6,2671.32
2025-11-26,Aceite 1L,Despensa,2,15363.05
2025-11-26,Agua 600ml,Bebidas,10,2140.81
2025-11-26,Arroz 1kg,Despensa,4,4716.56
2025-11-26,Azucar 1kg,Despensa,3,5134.82
2025-11-26,Bebida Energetica 250ml,Bebidas,3,4685.5
2025-11-26,Cafe Molido 250g,Despensa,2,9023.84
2025-11-26,Cerveza Sixpack,Bebidas,2,15249.35
2025-11-26,Chitos 40g,Snacks,7,2705.65
2025-11-26,Chocolate 250g,Despensa,5,8780.87
2025-11-26,Detergente 500g,Aseo,1,6141.2
2025-11-26,Frijol 500g,Granos,3,5381.47
2025-11-26,Galletas Chocolate,Snacks,3,3601.62
2025-11-26,Gaseosa Cola 400ml,Bebidas,10,2853.95
2025-11-26,Gaseosa Manzana 400ml,Bebidas,12,2676.43
2025-11-26,Harina Trigo 1kg,Despensa,2,4158.67
2025-11-26,Huevos x30,Despensa,4,16365.69
2025-11-26,Jabon Barra,Aseo,1,3295.3
2025-11-26,Jugo Mango 300ml,Bebidas,6,3442.7
2025-11-26,Leche Entera 900ml,Lacteos,7,3999.71
2025-11-26,Lenteja 500g,Granos,1,4594.95
2025-11-26,Mani 50g,Snacks,5,3057.62
2025-11-26,Pan Blandito x5,Panaderia,4,3294.65
2025-11-26,Pan Tajado 500g,Panaderia,3,6054.49
2025-11-26,Papas 30g,Snacks,9,2597.93
2025-11-26,Queso Campesino 250g,Lacteos,5,7580.62
2025-11-26,Sal 500g,Despensa,2,1565.52
2025-11-26,Yogurt Fresa 200ml,Lacteos,7,2343.59
2025-11-27,Aceite 1L,Despensa,1,16115.2
2025-11-27,Agua 600ml,Bebidas,8,2032.56
2025-11-27,Azucar 1kg,Despensa,4,4746.64
2025-11-27,Bebida Energetica 250ml,Bebidas,5,4341.34
2025-11-27,Cafe Molido 250g,Despensa,1,8947.62
2025-11-27,Cerveza Sixpack,Bebidas,1,15240.82
2025-11-27,Chitos 40g,Snacks,9,2767.3
2025-11-27,Chocolate 250g,Despensa,1,8471.72
2025-11-27,Frijol 500g,Granos,2,4524.56
2025-11-27,Galletas Chocolate,Snacks,4,3740.78
2025-11-27,Gaseosa Cola 400ml,Bebidas,7,2926.98
2025-11-27,Gaseosa Manzana 400ml,Bebidas,13,2841.55
2025-11-27,Huevos x30,Despensa,4,16461.74
2025-11-27,Jabon Barra,Aseo,1,2925.29
2025-11-27,Jugo Mango 300ml,Bebidas,2,2877.34
2025-11-27,Leche Entera 900ml,Lacteos,9,4195.49
2025-11-27,Lenteja 500g,Granos,1,4894.12
2025-11-27,Mani 50g,Snacks,4,2970.11
2025-11-27,Pan Blandito x5,Panaderia,7,3188.19
2025-11-27,Pan Tajado 500g,Panaderia,3,5200.29
2025-11-27,Papas 30g,Snacks,15,2111.66
2025-11-27,Papel Higienico x4,Aseo,4,9234.18
2025-11-27,Yogurt Fresa 200ml,Lacteos,12,2699.27
2025-11-28,Aceite 1L,Despensa,2,15268.13
2025-11-28,Agua 600ml,Bebidas,6,2088.23
2025-11-28,Arroz 1kg,Despensa,4,4695.32
2025-11-28,Azucar 1kg,Despensa,4,4858.54
2025-11-28,Bebida Energetica 250ml,Bebidas,3,4653.82
2025-11-28,Cafe Molido 250g,Despensa,2,9141.68
2025-11-28,Cerveza Sixpack,Bebidas,4,14622.56
2025-11-28,Chitos 40g,Snacks,4,2712.89
2025-11-28,Chocolate 250g,Despensa,4,8118.17
2025-11-28,Detergente 500g,Aseo,2,6683.24
2025-11-28,Frijol 500g,Granos,4,5185.61
2025-11-28,Galletas Chocolate,Snacks,9,3645.7
2025-11-28,Gaseosa Cola 400ml,Bebidas,11,2893.84
2025-11-28,Gaseosa Manzana 400ml,Bebidas,8,2744.97
2025-11-28,Harina Trigo 1kg,Despensa,2,4231.22
2025-11-28,Huevos x30,Despensa,2,15996.44
2025-11-28,Jabon Barra,Aseo,1,3315.24
2025-11-28,Jugo Mango 300ml,Bebidas,9,2750.07
2025-11-28,Leche Entera 900ml,Lacteos,6,4211.06
2025-11-28,Lenteja 500g,Granos,4,4863.54
2025-11-28,Mani 50g,Snacks,5,3030.32
2025-11-28,Pan Blandito x5,Panaderia,8,3059.27
2025-11-28,Pan Tajado 500g,Panaderia,8,6040.69
2025-11-28,Papas 30g,Snacks,12,2715.3
2025-11-28,Papel Higienico x4,Aseo,1,9393.6
2025-11-28,Queso Campesino 250g,Lacteos,5,7731.26
2025-11-28,Sal 500g,Despensa,3,1933.06
2025-11-28,Yogurt Fresa 200ml,Lacteos,5,2562.65
2025-11-29,Aceite 1L,Despensa,4,15445.05
2025-11-29,Agua 600ml,Bebidas,5,2104.1
2025-11-29,Arroz 1kg,Despensa,5,4698.78
2025-11-29,Azucar 1kg,Despensa,1,4682.24
2025-11-29,Bebida Energetica 250ml,Bebidas,4,4476.89
2025-11-29,Cafe Molido 250g,Despensa,3,8574.53
2025-11-29,Cerveza Sixpack,Bebidas,3,14496.87
2025-11-29,Chitos 40g,Snacks,6,2601.71
2025-11-29,Chocolate 250g,Despensa,1,8279.28
2025-11-29,Detergente 500g,Aseo,2,6533.9
2025-11-29,Frijol 500g,Granos,2,5249.86
2025-11-29,Galletas Chocolate,Snacks,10,3087.02
2025-11-29,Gaseosa Cola 400ml,Bebidas,22,2674.94
2025-11-29,Gaseosa Manzana 400ml,Bebidas,16,2845.88
2025-11-29,Harina Trigo 1kg,Despensa,4,4145.85
2025-11-29,Huevos x30,Despensa,6,16582.14
2025-11-29,Jabon Barra,Aseo,3,3056.05
2025-11-29,Jugo Mango 300ml,Bebidas,7,3382.35
2025-11-29,Leche Entera 900ml,Lacteos,12,3874.2
2025-11-29,Lenteja 500g,Granos,4,4966.74
2025-11-29,Mani 50g,Snacks,7,2901.22
2025-11-29,Pan Blandito x5,Panaderia,4,2994.89
2025-11-29,Pan Tajado 500g,Panaderia,7,5742.28
2025-11-29,Papas 30g,Snacks,15,2591.86
2025-11-29,Queso Campesino 250g,Lacteos,5,7873.9
2025-11-29,Sal 500g,Despensa,2,1854.37
2025-11-29,Yogurt Fresa 200ml,Lacteos,10,2649.55
2025-11-30,Aceite 1L,Despensa,4,15691.38
2025-11-30,Agua 600ml,Bebidas,15,2174.0
2025-11-30,Arroz 1kg,Despensa,5,4796.14
2025-11-30,Azucar 1kg,Despensa,4,4654.76
2025-11-30,Bebida Energetica 250ml,Bebidas,3,4548.87
2025-11-30,Cafe Molido 250g,Despensa,2,8947.09
2025-11-30,Cerveza Sixpack,Bebidas,2,14752.87
2025-11-30,Chitos 40g,Snacks,6,2512.72
2025-11-30,Chocolate 250g,Despensa,2,8885.59
2025-11-30,Detergente 500g,Aseo,1,6701.22
2025-11-30,Frijol 500g,Granos,2,5379.14
2025-11-30,Galletas Chocolate,Snacks,9,3574.89
2025-11-30,Gaseosa Cola 400ml,Bebidas,13,2915.34
2025-11-30,Gaseosa Manzana 400ml,Bebidas,12,2898.03
2025-11-30,Harina Trigo 1kg,Despensa,4,4298.95
2025-11-30,Huevos x30,Despensa,2,16922.02
2025-11-30,Jabon Barra,Aseo,2,3248.78
2025-11-30,Jugo Mango 300ml,Bebidas,4,3396.16
2025-11-30,Leche Entera 900ml,Lacteos,14,4108.01
2025-11-30,Lenteja 500g,Granos,1,4838.88
2025-11-30,Mani 50g,Snacks,3,2993.75
2025-11-30,Pan Blandito x5,Panaderia,17,3123.45
2025-11-30,Pan Tajado 500g,Panaderia,4,5902.13
2025-11-30,Papas 30g,Snacks,9,2539.38
2025-11-30,Papel Higienico x4,Aseo,1,9456.85
2025-11-30,Queso Campesino 250g,Lacteos,3,7358.23
2025-11-30,Sal 500g,Despensa,2,1860.71
2025-11-30,Yogurt Fresa 200ml,Lacteos,11,2586.17
2025-12-01,Aceite 1L,Despensa,1,16942.9
2025-12-01,Agua 600ml,Bebidas,6,2089.79
2025-12-01,Arroz 1kg,Despensa,1,4553.88
2025-12-01,Azucar 1kg,Despensa,6,5272.01
2025-12-01,Bebida Energetica 250ml,Bebidas,6,4535.88
2025-12-01,Cafe Molido 250g,Despensa,1,8989.18
2025-12-01,Cerveza Sixpack,Bebidas,3,15317.04
2025-12-01,Chitos 40g,Snacks,7,2554.86
2025-12-01,Chocolate 250g,Despensa,3,8301.52
2025-12-01,Galletas Chocolate,Snacks,8,3337.53
2025-12-01,Gaseosa Cola 400ml,Bebidas,18,2989.2
2025-12-01,Gaseosa Manzana 400ml,Bebidas,8,2637.77
2025-12-01,Huevos x30,Despensa,7,17552.58
2025-12-01,Jabon Barra,Aseo,3,3317.76
2025-12-01,Jugo Mango 300ml,Bebidas,7,3255.96
2025-12-01,Leche Entera 900ml,Lacteos,10,4239.91
2025-12-01,Lenteja 500g,Granos,3,5038.35
2025-12-01,Mani 50g,Snacks,7,3026.57
2025-12-01,Pan Blandito x5,Panaderia,6,2967.14
2025-12-01,Pan Tajado 500g,Panaderia,3,6183.44
2025-12-01,Papas 30g,Snacks,14,2626.65
2025-12-01,Papel Higienico x4,Aseo,1,9558.0
2025-12-01,Queso Campesino 250g,Lacteos,3,8318.43
2025-12-01,Sal 500g,Despensa,1,1979.18
2025-12-01,Yogurt Fresa 200ml,Lacteos,9,2412.29
2025-12-02,Aceite 1L,Despensa,6,16316.04
2025-12-02,Agua 600ml,Bebidas,8,2166.74
2025-12-02,Arroz 1kg,Despensa,4,5091.53
2025-12-02,Azucar 1kg,Despensa,5,4964.92
2025-12-02,Bebida Energetica 250ml,Bebidas,4,4435.53
2025-12-02,Cafe Molido 250g,Despensa,3,9190.06
2025-12-02,Cerveza Sixpack,Bebidas,5,16180.04
2025-12-02,Chitos 40g,Snacks,14,2688.3
2025-12-02,Chocolate 250g,Despensa,3,8468.85
2025-12-02,Detergente 500g,Aseo,4,6777.55
2025-12-02,Frijol 500g,Granos,2,5060.31
2025-12-02,Galletas Chocolate,Snacks,4,3579.23
2025-12-02,Gaseosa Cola 400ml,Bebidas,12,2849.74
2025-12-02,Gaseosa Manzana 400ml,Bebidas,10,2806.93
2025-12-02,Harina Trigo 1kg,Despensa,1,4172.36
2025-12-02,Huevos x30,Despensa,2,15547.7
2025-12-02,Jabon Barra,Aseo,3,3078.19
2025-12-02,Jugo Mango 300ml,Bebidas,8,3262.03
2025-12-02,Leche Entera 900ml,Lacteos,9,4338.63
2025-12-02,Mani 50g,Snacks,4,2951.32
2025-12-02,Pan Blandito x5,Panaderia,8,3297.62
2025-12-02,Pan Tajado 500g,Panaderia,5,5731.97
2025-12-02,Papas 30g,Snacks,12,2582.6
2025-12-02,Papel Higienico x4,Aseo,2,9296.54
2025-12-02,Queso Campesino 250g,Lacteos,3,7496.17
2025-12-02,Sal 500g,Despensa,2,1867.95
2025-12-02,Yogurt Fresa 200ml,Lacteos,12,2537.39
2025-12-03,Aceite 1L,Despensa,1,16847.62
2025-12-03,Agua 600ml,Bebidas,7,2207.88
2025-12-03,Arroz 1kg,Despensa,6,4404.53
2025-12-03,Azucar 1kg,Despensa,3,4886.44
2025-12-03,Bebida Energetica 250ml,Bebidas,6,4691.98
2025-12-03,Cerveza Sixpack,Bebidas,5,14041.24
2025-12-03,Chitos 40g,Snacks,6,2657.95
2025-12-03,Chocolate 250g,Despensa,1,8721.99
2025-12-03,Detergente 500g,Aseo,3,6900.58
2025-12-03,Frijol 500g,Granos,2,5198.32
2025-12-03,Galletas Chocolate,Snacks,7,3414.17
2025-12-03,Gaseosa Cola 400ml,Bebidas,11,2749.55
2025-12-03,Gaseosa Manzana 400ml,Bebidas,11,2689.38
2025-12-03,Huevos x30,Despensa,2,15964.28
2025-12-03,Jabon Barra,Aseo,2,3121.66
2025-12-03,Jugo Mango 300ml,Bebidas,5,3439.62
2025-12-03,Leche Entera 900ml,Lacteos,9,4203.6
2025-12-03,Lenteja 500g,Granos,4,4755.74
2025-12-03,Mani 50g,Snacks,4,2996.78
2025-12-03,Pan Blandito x5,Panaderia,1,3238.07
2025-12-03,Pan Tajado 500g,Panaderia,9,5856.97
2025-12-03,Papas 30g,Snacks,13,2555.97
2025-12-03,Papel Higienico x4,Aseo,2,9367.98
2025-12-03,Queso Campesino 250g,Lacteos,4,7172.05
2025-12-03,Sal 500g,Despensa,1,1943.22
2025-12-03,Yogurt Fresa 200ml,Lacteos,4,2588.44
2025-12-04,Aceite 1L,Despensa,2,16842.34
2025-12-04,Agua 600ml,Bebidas,15,2103.29
2025-12-04,Arroz 1kg,Despensa,2,4947.63
2025-12-04,Azucar 1kg,Despensa,5,4795.4
2025-12-04,Bebida Energetica 250ml,Bebidas,7,4402.24
2025-12-04,Cafe Molido 250g,Despensa,1,9261.01
2025-12-04,Cerveza Sixpack,Bebidas,5,15302.51
2025-12-04,Chitos 40g,Snacks,4,2801.64
2025-12-04,Detergente 500g,Aseo,2,6633.45
2025-12-04,Frijol 500g,Granos,3,4867.5
2025-12-04,Galletas Chocolate,Snacks,4,3554.11
2025-12-04,Gaseosa Cola 400ml,Bebidas,10,2811.6
2025-12-04,Gaseosa Manzana 400ml,Bebidas,12,2800.63
2025-12-04,Harina Trigo 1kg,Despensa,3,4268.61
2025-12-04,Huevos x30,Despensa,3,14168.46
2025-12-04,Jabon Barra,Aseo,2,3044.93
2025-12-04,Jugo Mango 300ml,Bebidas,6,2785.5
2025-12-04,Leche Entera 900ml,Lacteos,5,4302.13
2025-12-04,Lenteja 500g,Granos,3,4929.73
2025-12-04,Mani 50g,Snacks,1,3043.06
2025-12-04,Pan Blandito x5,Panaderia,3,3214.68
2025-12-04,Pan Tajado 500g,Panaderia,5,5511.3
2025-12-04,Papas 30g,Snacks,10,2506.48
2025-12-04,Queso Campesino 250g,Lacteos,3,7768.31
2025-12-04,Sal 500g,Despensa,1,2030.21
2025-12-04,Yogurt Fresa 200ml,Lacteos,8,2668.26
2025-12-05,Aceite 1L,Despensa,1,15530.91
2025-12-05,Agua 600ml,Bebidas,17,1885.07
2025-12-05,Arroz 1kg,Despensa,6,4797.1
2025-12-05,Azucar 1kg,Despensa,2,4685.11
2025-12-05,Bebida Energetica 250ml,Bebidas,4,4391.69
2025-12-05,Cafe Molido 250g,Despensa,3,8857.64
2025-12-05,Cerveza Sixpack,Bebidas,3,14295.36
2025-12-05,Chitos 40g,Snacks,7,2760.28
2025-12-05,Chocolate 250g,Despensa,5,8024.78
2025-12-05,Detergente 500g,Aseo,1,7213.35
2025-12-05,Galletas Chocolate,Snacks,8,3470.74
2025-12-05,Gaseosa Cola 400ml,Bebidas,11,2864.03
2025-12-05,Gaseosa Manzana 400ml,Bebidas,12,2737.07
2025-12-05,Harina Trigo 1kg,Despensa,8,4183.45
2025-12-05,Jabon Barra,Aseo,5,3191.39
2025-12-05,Jugo Mango 300ml,Bebidas,5,3316.38
2025-12-05,Leche Entera 900ml,Lacteos,10,4187.5
2025-12-05,Lenteja 500g,Granos,2,4750.98
2025-12-05,Mani 50g,Snacks,4,2826.4
2025-12-05,Pan Blandito x5,Panaderia,3,3132.0
2025-12-05,Pan Tajado 500g,Panaderia,6,5750.28
2025-12-05,Papas 30g,Snacks,19,2287.97
2025-12-05,Papel Higienico x4,Aseo,1,9732.46
2025-12-05,Queso Campesino 250g,Lacteos,4,7806.69
2025-12-05,Sal 500g,Despensa,1,1873.87
2025-12-05,Yogurt Fresa 200ml,Lacteos,7,2677.29
2025-12-06,Aceite 1L,Despensa,8,14118.77
2025-12-06,Agua 600ml,Bebidas,9,1998.02
2025-12-06,Arroz 1kg,Despensa,3,4617.79
2025-12-06,Bebida Energetica 250ml,Bebidas,7,4200.34
2025-12-06,Cafe Molido 250g,Despensa,3,8663.17
2025-12-06,Cerveza Sixpack,Bebidas,4,15226.49
2025-12-06,Chitos 40g,Snacks,5,2811.3
2025-12-06,Chocolate 250g,Despensa,3,8405.59
2025-12-06,Detergente 500g,Aseo,1,6896.86
2025-12-06,Frijol 500g,Granos,4,5166.15
2025-12-06,Galletas Chocolate,Snacks,8,3629.59
2025-12-06,Gaseosa Cola 400ml,Bebidas,10,2845.94
2025-12-06,Gaseosa Manzana 400ml,Bebidas,17,2845.05
2025-12-06,Harina Trigo 1kg,Despensa,1,4050.81
2025-12-06,Huevos x30,Despensa,2,16610.08
2025-12-06,Jabon Barra,Aseo,3,3157.33
2025-12-06,Jugo Mango 300ml,Bebidas,6,3342.72
2025-12-06,Leche Entera 900ml,Lacteos,7,4001.1
2025-12-06,Lenteja 500g,Granos,3,4808.74
2025-12-06,Mani 50g,Snacks,7,2884.62
2025-12-06,Pan Blandito x5,Panaderia,9,3395.29
2025-12-06,Pan Tajado 500g,Panaderia,2,5714.29
2025-12-06,Papas 30g,Snacks,24,2511.19
2025-12-06,Papel Higienico x4,Aseo,3,9665.82
2025-12-06,Queso Campesino 250g,Lacteos,6,7298.77
2025-12-06,Sal 500g,Despensa,3,1842.74
2025-12-06,Yogurt Fresa 200ml,Lacteos,8,2181.34
2025-12-07,Aceite 1L,Despensa,2,16015.22
2025-12-07,Agua 600ml,Bebidas,6,2104.97
2025-12-07,Arroz 1kg,Despensa,5,4764.0
2025-12-07,Azucar 1kg,Despensa,1,4639.94
2025-12-07,Bebida Energetica 250ml,Bebidas,5,4656.58
2025-12-07,Cafe Molido 250g,Despensa,3,8844.0
2025-12-07,Cerveza Sixpack,Bebidas,6,15694.83
2025-12-07,Chitos 40g,Snacks,5,2654.04
2025-12-07,Chocolate 250g,Despensa,1,8345.14
2025-12-07,Detergente 500g,Aseo,4,6765.34
2025-12-07,Frijol 500g,Granos,1,5025.21
2025-12-07,Galletas Chocolate,Snacks,5,3655.21
2025-12-07,Gaseosa Cola 400ml,Bebidas,19,2951.98
2025-12-07,Gaseosa Manzana 400ml,Bebidas,10,2951.88
2025-12-07,Harina Trigo 1kg,Despensa,2,3973.03
2025-12-07,Huevos x30,Despensa,4,15793.38
2025-12-07,Jabon Barra,Aseo,3,3200.35
2025-12-07,Jugo Mango 300ml,Bebidas,5,3197.27
2025-12-07,Leche Entera 900ml,Lacteos,4,3703.76
2025-12-07,Lenteja 500g,Granos,1,4816.55
2025-12-07,Mani 50g,Snacks,7,2963.43
2025-12-07,Pan Blandito x5,Panaderia,3,3102.41
2025-12-07,Pan Tajado 500g,Panaderia,13,5174.56
2025-12-07,Papas 30g,Snacks,20,2535.27
2025-12-07,Papel Higienico x4,Aseo,1,10270.3
2025-12-07,Queso Campesino 250g,Lacteos,5,7233.86
2025-12-07,Sal 500g,Despensa,1,1915.64
2025-12-07,Yogurt Fresa 200ml,Lacteos,8,2584.63
2025-12-08,Aceite 1L,Despensa,3,13633.57
2025-12-08,Agua 600ml,Bebidas,12,2082.77
2025-12-08,Arroz 1kg,Despensa,5,4704.77
2025-12-08,Azucar 1kg,Despensa,3,4749.54
2025-12-08,Bebida Energetica 250ml,Bebidas,6,4529.71
2025-12-08,Cafe Molido 250g,Despensa,3,8894.61
2025-12-08,Cerveza Sixpack,Bebidas,3,14709.01
